1007,06:32:10,32,F,LAUNCH_WAIT,13.04,N,N,N,21.26,98958.64,0.00,0.00,0.00,0.00,0.00,0,-0.54,-0.06,,-2.00,-0.24,-0.24
1007,06:32:11,33,F,LAUNCH_WAIT,13.04,N,N,N,21.26,98958.64,0.00,0.00,0.00,0.00,0.00,0,-0.47,-0.49,,-2.21,-0.27,-0.27
1007,06:32:12,34,F,LAUNCH_WAIT,12.96,N,N,N,21.27,98959.57,0.00,0.00,0.00,0.00,0.00,0,-0.34,-0.42,,-1.87,-0.01,-0.01
1007,06:32:13,35,F,LAUNCH_WAIT,13.11,N,N,N,21.27,98957.84,0.00,0.00,0.00,0.00,0.00,0,-0.30,-0.00,,-2.11,0.22,0.22
1007,06:32:14,36,F,LAUNCH_WAIT,13.14,N,N,N,21.27,98957.48,0.00,0.00,0.00,0.00,0.00,0,-0.27,0.11,,-2.06,-0.08,-0.08
1007,06:32:15,37,F,LAUNCH_WAIT,13.03,N,N,N,21.28,98958.80,0.00,0.00,0.00,0.00,0.00,0,-0.17,-0.02,,-2.03,-0.28,-0.28
1007,06:32:16,38,F,LAUNCH_WAIT,13.0,N,N,N,21.28,98959.13,0.00,0.00,0.00,0.00,0.00,0,0.01,-0.09,,-2.09,-0.16,-0.16
1007,06:32:17,39,F,LAUNCH_WAIT,12.88,N,N,N,21.28,98960.56,0.00,0.00,0.00,0.00,0.00,0,-0.04,-0.03,,-2.10,-0.23,-0.23
1007,06:32:18,40,F,LAUNCH_WAIT,12.5,N,N,N,21.28,98964.45,0.00,0.00,0.00,0.00,0.00,0,-0.44,0.34,,-0.44,0.11,0.11
1007,06:32:19,41,F,LAUNCH_WAIT,12.44,N,N,N,21.28,98965.71,0.00,0.00,0.00,0.00,0.00,0,1.10,1.67,,0.35,-0.15,-0.15
1007,06:32:20,42,F,LAUNCH_WAIT,12.58,N,N,N,21.28,98964.13,0.00,0.00,0.00,0.00,0.00,0,-1.18,-1.94,,2.14,0.14,0.14
1007,06:32:21,43,F,LAUNCH_WAIT,11.89,N,N,N,21.29,98972.27,0.00,0.00,0.00,0.00,0.00,0,-3.92,-1.13,,-1.79,2.73,2.73
1007,06:32:22,44,F,LAUNCH_WAIT,12.38,N,N,N,21.29,98966.47,0.00,0.00,0.00,0.00,0.00,0,-1.15,0.95,,1.51,0.79,0.79
1007,06:32:23,45,F,LAUNCH_WAIT,12.32,N,N,N,21.29,98967.20,0.00,0.00,0.00,0.00,0.00,0,0.02,1.47,,0.41,-1.51,-1.51
1007,06:32:24,46,F,LAUNCH_WAIT,12.24,N,N,N,21.30,98968.11,0.00,0.00,0.00,0.00,0.00,0,0.95,0.17,,-1.90,-1.93,-1.93
1007,06:32:25,47,F,LAUNCH_WAIT,12.46,N,N,N,21.30,98965.45,0.00,0.00,0.00,0.00,0.00,0,1.52,-0.89,,-3.66,-0.45,-0.45
1007,06:32:26,48,F,LAUNCH_WAIT,12.61,N,N,N,21.30,98963.69,0.00,0.00,0.00,0.00,0.00,0,0.41,-2.45,,-2.77,0.96,0.96
1007,06:32:27,49,F,LAUNCH_WAIT,12.36,N,N,N,21.30,98966.37,0.00,0.00,0.00,0.00,0.00,0,-0.14,-1.90,,-0.12,0.60,0.60
1007,06:32:28,50,F,LAUNCH_WAIT,12.28,N,N,N,21.30,98967.62,0.00,0.00,0.00,0.00,0.00,0,-0.11,-0.19,,0.47,0.61,0.61
1007,06:32:29,51,F,LAUNCH_WAIT,12.36,N,N,N,21.30,98966.75,0.00,0.00,0.00,0.00,0.00,0,0.37,0.16,,-1.90,0.69,0.69
1007,06:32:30,52,F,LAUNCH_WAIT,12.58,N,N,N,21.30,98964.09,0.00,0.00,0.00,0.00,0.00,0,0.23,-0.29,,-2.09,0.65,0.65
1007,06:32:31,53,F,LAUNCH_WAIT,12.43,N,N,N,21.31,98965.89,0.00,0.00,0.00,0.00,0.00,0,-0.06,0.12,,-1.91,0.40,0.40
1007,06:32:32,54,F,LAUNCH_WAIT,12.35,N,N,N,21.31,98966.85,0.00,0.00,0.00,0.00,0.00,0,-0.11,0.11,,-1.73,0.53,0.53
1007,06:32:33,55,F,LAUNCH_WAIT,12.38,N,N,N,21.31,98966.47,0.00,0.00,0.00,0.00,0.00,0,-0.43,0.06,,-1.01,-0.04,-0.04
1007,06:32:34,56,F,LAUNCH_WAIT,12.16,N,N,N,21.32,98969.00,0.00,0.00,0.00,0.00,0.00,0,-0.29,-0.05,,-1.50,0.29,0.29
1007,06:32:35,57,F,LAUNCH_WAIT,12.22,N,N,N,21.32,98968.30,0.00,0.00,0.00,0.00,0.00,0,-0.21,-0.20,,-1.46,0.35,0.35
1007,06:32:36,58,F,LAUNCH_WAIT,12.25,N,N,N,21.32,98967.97,0.00,0.00,0.00,0.00,0.00,0,-0.19,0.24,,-1.80,0.33,0.33
1007,06:32:37,59,F,LAUNCH_WAIT,12.01,N,N,N,21.32,98970.80,0.00,0.00,0.00,0.00,0.00,0,0.21,-0.06,,-1.81,0.32,0.32
1007,06:32:38,60,F,LAUNCH_WAIT,12.41,N,N,N,21.32,98966.05,0.00,0.00,0.00,0.00,0.00,0,-0.10,-0.00,,-1.75,0.31,0.31
1007,06:32:39,61,F,LAUNCH_WAIT,12.1,N,N,N,21.33,98969.81,0.00,0.00,0.00,0.00,0.00,0,-0.08,-0.04,,-1.77,0.38,0.38
1007,06:32:40,62,F,LAUNCH_WAIT,12.17,N,N,N,21.33,98968.92,0.00,0.00,0.00,0.00,0.00,0,-0.10,0.22,,-1.80,0.47,0.47
1007,06:32:41,63,F,LAUNCH_WAIT,12.14,N,N,N,21.33,98969.28,0.00,0.00,0.00,0.00,0.00,0,-0.15,-0.03,,-1.76,0.23,0.23
1007,06:32:42,64,F,LAUNCH_WAIT,12.17,N,N,N,21.34,98968.98,0.00,0.00,0.00,0.00,0.00,0,-0.21,0.08,,-1.59,0.08,0.08
1007,06:32:43,65,F,LAUNCH_WAIT,12.24,N,N,N,21.34,98968.06,0.00,0.00,0.00,0.00,0.00,0,-0.07,-0.06,,-1.72,0.53,0.53
1007,06:32:44,66,F,LAUNCH_WAIT,12.43,N,N,N,21.35,98965.88,0.00,0.00,0.00,0.00,0.00,0,-0.15,-0.08,,-1.81,0.25,0.25
1007,06:32:45,67,F,LAUNCH_WAIT,12.27,N,N,N,21.34,98967.80,0.00,0.00,0.00,0.00,0.00,0,0.00,0.02,,-1.77,0.39,0.39
1007,06:32:46,68,F,LAUNCH_WAIT,12.43,N,N,N,21.35,98965.88,0.00,0.00,0.00,0.00,0.00,0,-0.07,0.05,,-1.89,0.31,0.31
1007,06:32:47,69,F,LAUNCH_WAIT,12.31,N,N,N,21.35,98965.55,0.00,0.00,0.00,0.00,0.00,0,-0.10,0.12,,-1.65,0.25,0.25
1007,06:32:48,70,F,LAUNCH_WAIT,12.38,N,N,N,21.35,98966.44,0.00,0.00,0.00,0.00,0.00,0,0.11,-0.09,,-1.38,0.51,0.51
1007,06:32:49,71,F,LAUNCH_WAIT,12.54,N,N,N,21.36,98964.55,0.00,0.00,0.00,0.00,0.00,0,0.16,-0.10,,-1.48,0.50,0.50
1007,06:32:50,72,F,LAUNCH_WAIT,12.34,N,N,N,21.36,98966.89,0.00,0.00,0.00,0.00,0.00,0,-0.14,-0.01,,-1.60,0.35,0.35
1007,06:32:51,73,F,LAUNCH_WAIT,12.16,N,N,N,21.36,98969.02,0.00,0.00,0.00,0.00,0.00,0,-0.06,0.03,,-1.60,0.33,0.33
1007,06:32:52,74,F,LAUNCH_WAIT,12.4,N,N,N,21.37,98966.19,0.00,0.00,0.00,0.00,0.00,0,-0.16,0.01,,-1.56,0.28,0.28
1007,06:32:53,75,F,LAUNCH_WAIT,12.31,N,N,N,21.37,98967.27,0.00,0.00,0.00,0.00,0.00,0,-0.10,-0.03,,-1.62,0.39,0.39
1007,06:32:54,76,F,LAUNCH_WAIT,12.03,N,N,N,21.37,98970.63,0.00,0.00,0.00,0.00,0.00,0,-0.04,0.07,,-1.68,0.29,0.29
1007,06:32:55,77,F,LAUNCH_WAIT,12.28,N,N,N,21.37,98967.67,0.00,0.00,0.00,0.00,0.00,0,-0.49,0.06,,-1.92,0.34,0.34
1007,06:32:56,78,F,LAUNCH_WAIT,12.11,N,N,N,21.38,98969.64,0.00,0.00,0.00,0.00,0.00,0,-0.14,0.07,,-1.38,0.75,0.75
1007,06:32:57,79,F,LAUNCH_WAIT,11.93,N,N,N,21.38,98971.77,0.00,0.00,0.00,0.00,0.00,0,-0.49,0.26,,-1.91,0.05,0.05
1007,06:32:58,80,F,LAUNCH_WAIT,12.23,N,N,N,21.38,98968.28,0.00,0.00,0.00,0.00,0.00,0,-2.39,0.54,,2.09,-5.37,-5.37
1007,06:32:59,81,F,LAUNCH_WAIT,12.65,N,N,N,21.38,98963.31,0.00,0.00,0.00,0.00,0.00,0,-0.26,-0.32,,8.58,-4.68,-4.68
1007,06:33:00,82,F,LAUNCH_WAIT,12.44,N,N,N,21.39,98965.71,0.00,0.00,0.00,0.00,0.00,0,-0.03,-0.15,,4.75,-6.49,-6.49
1007,06:33:01,83,F,LAUNCH_WAIT,12.4,N,N,N,21.39,98966.22,0.00,0.00,0.00,0.00,0.00,0,0.48,0.07,,9.03,-2.84,-2.84
1007,06:33:02,84,F,LAUNCH_WAIT,12.44,N,N,N,21.40,98965.73,0.00,0.00,0.00,0.00,0.00,0,0.15,0.13,,9.16,-4.08,-4.08
1007,06:33:03,85,F,LAUNCH_WAIT,12.46,N,N,N,21.39,98965.53,0.00,0.00,0.00,0.00,0.00,0,0.16,-0.17,,8.51,-2.29,-2.29
1007,06:33:04,86,F,LAUNCH_WAIT,12.39,N,N,N,21.40,98966.30,0.00,0.00,0.00,0.00,0.00,0,-0.15,-0.03,,9.89,-0.23,-0.23
1007,06:33:05,87,F,LAUNCH_WAIT,12.55,N,N,N,21.40,98964.41,0.00,0.00,0.00,0.00,0.00,0,-0.12,-0.01,,11.50,-1.15,-1.15
1007,06:33:06,88,F,LAUNCH_WAIT,12.15,N,N,N,21.41,98969.17,0.00,0.00,0.00,0.00,0.00,0,0.18,0.45,,9.99,-1.66,-1.66
1007,06:33:07,89,F,LAUNCH_WAIT,12.39,N,N,N,21.41,98967.94,0.00,0.00,0.00,0.00,0.00,0,-0.22,-0.16,,9.79,-1.36,-1.36
1007,06:33:08,90,F,LAUNCH_WAIT,12.21,N,N,N,21.41,98968.52,0.00,0.00,0.00,0.00,0.00,0,-0.17,0.49,,10.53,-0.16,-0.16
